LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE
2333620722,2330354100,2330281900,3,107,0,-,동탄신리천로,0,0,0,60,0,0,0,0,363.4865434,20230519
2333731206,2330322305,2330084000,1,107,0,-,동탄반송2길,0,0,0,30,0,0,0,0,35.68587442,20230519
2333679401,2330302700,2330302702,1,107,0,-,동탄산단5길,0,0,0,30,0,0,0,0,160.3422792,20230519
2333727201,2330320800,2330320201,1,107,0,-,여울로4길,0,0,0,60,0,0,0,0,349.404173,20230519
2333735603,2330323301,2330323302,2,107,0,-,동탄산단10길,0,0,0,30,0,0,0,0,95.57227229,20230519
2333735000,2330323400,2330323100,1,107,0,-,동탄산단4길,0,0,0,30,0,0,0,0,404.4459921,20230519
2333809302,2330350902,2330351000,1,107,0,-,동탄순환대로4길,0,0,0,40,0,0,0,0,164.7553792,20230519
2333738100,2330324300,2330324400,1,107,0,-,동탄산척로1길,0,0,0,30,0,0,0,0,299.557239,20230519
2333737502,2330351500,2330324500,1,107,0,-,동탄대로11길,0,0,0,50,0,0,0,0,168.3006575,20230519
2333809605,2330351102,2330351100,2,107,0,-,동탄오산로,0,0,0,50,0,0,0,0,114.369045,20230519
2333814000,2330353800,2330353400,1,107,0,-,-,0,0,0,40,0,0,0,0,198.9161433,20230519
2334060300,2330459300,2330409801,1,107,0,-,-,0,0,0,40,0,0,0,0,77.91497872,20230519
2333183800,2330065900,2330065300,2,107,0,-,동탄나루로,0,0,0,60,0,0,0,0,214.0509131,20230519
2334144200,2330466700,2330466800,1,107,0,-,병점중앙로22번길,0,0,0,30,0,0,0,0,164.0669355,20230519
2334226600,2330454900,2330455400,1,107,0,-,동탄기흥로231번길,0,0,0,30,0,0,0,0,95.45614514,20230519
2334112900,2330464200,2330464000,1,107,0,-,동탄반송2길,0,0,0,30,0,0,0,0,84.73004662,20230519
2334221200,2330350902,2330351201,1,107,0,-,경기동로247번가길,0,0,0,40,0,0,0,0,333.4405528,20230519
2333741503,2330353200,2330353600,1,107,0,-,동탄대로6길,0,0,0,50,0,0,0,0,317.3464875,20230519
2333805300,2330349300,2330349400,1,107,0,-,동탄청계로,0,0,0,30,0,0,0,0,121.8399942,20230519
2333626500,2330283300,2330240300,2,105,0,23,용구대로,0,0,0,80,0,0,0,0,713.1973481,20230519
2333621345,2330326901,2330239700,3,107,0,-,동탄순환대로,0,0,0,60,0,0,0,0,74.64303558,20230519
2333849902,2330144001,2330363700,3,107,0,-,동탄대로,0,0,0,60,0,0,0,0,146.5564147,20230519
2333514300,2330237800,2330212500,3,107,0,-,동탄산단8길,0,0,0,60,0,0,0,0,112.0561069,20230519
2333681500,2330303400,2330211300,1,107,0,-,동탄감배산로,0,0,0,40,0,0,0,0,281.617611,20230519
2333249400,2330103100,2330102100,1,107,0,-,큰재봉길,0,0,0,30,0,0,0,0,91.84114004,20230519
2333681701,2330211900,2330211901,1,107,0,-,동탄감배산로,0,0,0,30,0,0,0,0,309.0049446,20230519
2333735608,2330323304,2330213400,2,107,0,-,동탄산단10길,0,0,0,30,0,0,0,0,56.83933157,20230519
2333852900,2330364200,2330363900,2,107,0,-,동탄대로4길,0,0,0,40,0,0,0,0,336.7076956,20230519
2334206800,2330449400,2330449500,1,107,0,-,동탄물류1로,0,0,0,40,0,0,0,0,481.6169491,20230519
2334213600,2330451100,2330451800,1,107,0,-,왕배산3길,0,0,0,40,0,0,0,0,27.9201778,20230519
2334011400,2330214900,2330409500,3,106,0,317,동탄기흥로,0,0,0,60,0,0,0,0,251.4977876,20230519
2333517804,2330238206,2330238200,3,107,0,-,동탄청계로,0,0,0,60,0,0,0,0,1074.035186,20230519
2333521900,2330240000,2330240400,2,107,0,-,동탄청계로,0,0,0,60,0,0,0,0,458.8465405,20230519
2333447700,2330209400,2330209300,1,106,0,311,동부대로,0,0,0,40,0,0,0,0,189.4788981,20230519
2333240800,2330089700,2330089300,1,107,0,-,동탄하나3길,0,0,0,40,0,0,0,0,46.41567205,20230519
2334290100,2330019200,2330215600,2,106,0,317,동탄기흥로,0,0,0,70,0,0,0,0,147.7919379,20230519
